Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score,Auto Loan,Credit-Builder Loan,Debt Consolidation Loan,Home Equity Loan,Mortgage Loan,Payday Loan,Personal Loan,Student Loan,num_loan_types,spending_level,payment_size,Month_April,Month_August,Month_February,Month_January,Month_July,Month_June,Month_March,Month_May,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,debt_to_income,debt_per_loan,delay_ratio,high_utilization,age_group_young,age_group_adult,age_group_mid,age_group_senior,long_credit_history,income_delay,credit_history_per_age,total_credit_lines
15.0,42216.93,3524.0775,10.0,5.0,15.0,7.0,39,16.0,19.95,10.0,1,1890.92,26.41426333236556,172.0,1,206.07350383188157,74.12744732204048,332.206798846078,1,0,0,0,0,0,0,0,1,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04479056151169685,270.13142857142856,2.2857142857142856,1,0.0,0.0,0.0,0.0,1,2638.558125,11.466666666666667,15.0
29.0,34378.87,3014.9058333333337,6.0,5.0,6.0,-100.0,8,19.0,8.7,10.0,1,1020.66,33.25335017079287,201.0,1,0.0,308.218804535895,283.2717787974384,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029688584877862474,-10.2066,-0.19,1,0.0,1.0,0.0,0.0,1,1809.4142105263159,6.931034482758621,11.0
54.0,22084.56,1743.38,0.0,7.0,9.0,0.0,6,11.0,11.24,4.0,2,1234.3,33.56795502046933,358.0,0,0.0,72.6087614795453,381.7292385204547,0,0,0,0,0,0,0,0,1,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0558897256725966,343.13583333333327,3.4285714285714284,1,0.0,0.0,0.0,1.0,1,2007.6872727272728,6.62962962962963,7.0
18.0,17774.32,1205.1933333333334,0.0,4.0,6.0,3.0,11,2.0,1.19,1.0,2,1026.7,32.27332564526323,306.0,0,40.29685737844689,99.523150788244,260.69932516664244,2,0,1,0,0,0,0,0,1,3,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.057763109924880394,342.23333333333335,0.6666666666666666,1,0.0,0.0,0.0,0.0,1,8887.16,17.0,4.0
53.0,77906.25,6399.1875,3.0,5.0,5.0,4.0,26,17.0,14.47,4.0,2,583.4,33.195972960380374,225.0,0,173.56855766187095,131.1583048832602,177.41272407484226,1,1,0,1,0,0,0,1,0,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007488487765744083,145.85,4.25,1,0.0,0.0,0.0,1.0,1,4582.720588235294,4.245283018867925,8.0
44.0,39859.72,3102.643333333333,5.0,4.0,1.0,1.0,7,7.0,6.16,3.0,2,1281.92,39.79660856025957,396.0,0,21.15615013569883,198.77779070266777,380.3303924949668,2,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.03216078788310606,1281.92,7.0,1,0.0,0.0,1.0,0.0,1,5694.245714285715,9.0,9.0
18.0,58477.59,5005.1325,10.0,8.0,19.0,6.0,33,16.0,26.44,8.0,0,4783.466599999999,35.93773244890277,27.0,1,228.81610493670183,131.1583048832602,187.24372444091705,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0837375480077069,816.1283333333334,2.6666666666666665,1,0.0,0.0,0.0,0.0,0,3654.849375,1.5,18.0
25.0,34566.0,2636.5,1.0,5.0,2.0,3.0,28,11.0,8.01,6.0,2,1148.57,29.7620618943082,388.0,0,50.812743103816345,78.01787709429234,384.8193798018913,0,0,0,0,0,1,0,1,0,3,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.033228316843140655,382.8566666666666,3.6666666666666665,1,1.0,0.0,0.0,0.0,1,3142.3636363636365,15.52,6.0
28.0,14520.69,1299.3570439547782,7.0,10.0,32.0,7.0,15,23.0,15.62,7.0,0,2921.07,23.988682894357765,76.0,1,148.0966273174831,104.99015617633027,244.51942255140855,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2011660602905234,417.2957142857143,3.2857142857142856,1,0.0,1.0,0.0,0.0,0,631.334347826087,2.7142857142857144,17.0
26.0,17984.35,3118.399166666667,8.0,5.0,33.0,6.0,41,21.0,26.97,6.0,1,4344.0,24.98437585855989,59.0,1,76.86048910832159,89.35466708587845,281.25442713913327,0,0,0,0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24154334184999737,724.0,3.5,1,0.0,1.0,0.0,0.0,0,856.397619047619,2.269230769230769,13.0
19.0,37648.1,4077.737500000001,10.0,5.0,30.0,4.0,61,14.0,0.56,13.0,0,2574.82,39.134338280854024,84.0,1,135.32976900507563,541.0061353516029,69.70581263230939,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06839176479025502,643.705,3.5,1,1.0,0.0,0.0,0.0,0,2689.15,4.421052631578948,15.0
24.0,21453.93,1600.8275,6.0,4.0,9.0,-100.0,26,14.0,10.96,1.0,1,162.76,33.742586127409595,389.0,0,0.0,199.54497487038495,250.53777512961503,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007586488815802046,-1.6276,-0.14,1,1.0,0.0,0.0,0.0,1,1532.4235714285714,16.208333333333332,10.0
19.0,95099.8,7851.983333333334,5.0,5.0,7.0,4.0,8,11.0,11.54,7.0,1,618.46,37.06242221404646,271.0,1,236.83348188888127,277.52583023948785,530.8390212049643,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006503273403308945,154.615,2.75,1,1.0,0.0,0.0,0.0,1,8645.436363636363,14.263157894736842,10.0
41.0,37057.58,3063.1316666666667,6.0,3.0,18.0,4.0,13,13.0,5.94,4.0,1,2230.04,25.695396321676174,108.0,1,106.6425282670551,113.8957449619247,375.7748934376869,1,1,1,1,1,0,0,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0601777018358997,557.51,3.25,1,0.0,0.0,1.0,0.0,0,2850.583076923077,2.6341463414634148,9.0
33.0,17131.345,1569.6120833333334,7.0,5.0,14.0,5.0,19,19.0,19.48,12.0,1,429.69,32.550590205682745,207.0,1,61.37470192667798,151.18939100391682,234.39711540273856,0,1,1,0,1,0,1,0,0,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025082093670987304,85.938,3.8,1,0.0,1.0,0.0,0.0,1,901.6497368421053,6.2727272727272725,12.0
26.0,54811.56,4510.63,4.0,5.0,11.0,6.0,32,12.0,11.74,8.0,1,2170.62,39.503196726413954,226.0,1,171.34139979515905,131.1583048832602,455.28743677256296,1,0,1,1,1,1,1,0,0,6,1,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03960150012150721,361.77,2.0,1,0.0,1.0,0.0,0.0,1,4567.63,8.692307692307692,9.0
48.0,22431.61,1775.3008333333337,4.0,5.0,5.0,0.0,3,0.0,4.86,1.0,2,1450.57,33.863502703270534,204.0,0,0.0,179.95583471099877,277.5742486223346,2,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06466633469465632,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,2881.672857142857,4.25,9.0
16.0,8963.99,3118.399166666667,7.0,10.0,27.0,9.0,59,15.0,28.740099999999984,9.0,0,3952.83,39.203363546131115,136.0,1,52.05663147333739,105.57774484689564,210.7655403464336,1,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.43623554314423063,439.2033333333333,1.6666666666666667,1,0.0,0.0,0.0,0.0,1,597.5993333333333,8.5,17.0
43.0,34744.15,3118.399166666667,3.0,2.0,3.0,3.0,1,12.0,5.48,3.0,2,219.59,27.00280365781708,396.0,0,52.21889441680582,257.3242461388354,238.8914427776921,2,0,1,0,1,0,0,0,1,4,0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006320200666874855,73.19666666666667,4.0,1,0.0,0.0,1.0,0.0,1,2895.3458333333333,9.209302325581396,5.0
43.0,37648.1,8883.1275,4.0,3.0,7.0,2.0,0,3.0,8.47,5.0,1,532.22,33.22412935758514,216.0,1,139.4501439379936,113.2855491775815,875.5770568844249,2,0,0,0,1,0,0,0,1,3,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014136702781813691,266.11,1.5,1,0.0,0.0,1.0,0.0,1,12549.366666666667,5.023255813953488,7.0
30.0,76726.64,3118.399166666667,6.0,6.0,3.0,3.0,19,10.0,9.61,1.0,1,103.86,26.908705678415075,351.0,0,145.22910148101775,152.2944789171946,552.3650862684542,1,1,1,0,0,0,0,0,1,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0013536367551087861,34.62,3.3333333333333335,1,0.0,1.0,0.0,0.0,1,7672.664,11.7,12.0
20.0,19491.84,1858.32,6.0,4.0,17.0,1.0,24,15.0,2.63,7.0,1,1158.75,29.13316808466593,396.0,1,12.53361318466754,234.8295806060788,228.4688062092536,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05944795360520094,1158.75,15.0,1,1.0,0.0,0.0,0.0,1,1299.456,18.6,10.0
24.0,18946.07,1592.8391666666666,9.0,10.0,28.0,-100.0,58,25.0,9.07,8.0,1,2534.53,28.64326061780555,168.0,1,75.92936419429839,116.80259114343308,236.5519613289352,0,0,1,1,0,0,1,0,0,4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.13377602848506315,-18.564792999999998,-0.2,1,1.0,0.0,0.0,0.0,1,757.8428,7.0,19.0
42.0,38873.66,3239.471666666667,10.0,5.0,16.0,-100.0,39,18.0,16.54,7.0,0,3373.85,38.20336696016089,141.0,1,225.6107082138676,398.6717504762482,336.62340232842604,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08679012987200073,-18.564792999999998,-0.18,1,0.0,0.0,1.0,0.0,1,2159.647777777778,3.357142857142857,15.0
32.0,20162.26,1872.188333333333,8.0,4.0,11.0,3.0,13,14.0,1.71,2.0,1,660.26,34.49702609636193,237.0,0,66.24488172410403,209.33968673482013,201.6342648744092,1,1,0,0,1,0,0,1,0,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03274732098484991,220.08666666666667,4.666666666666667,1,0.0,1.0,0.0,0.0,1,1440.1614285714284,7.40625,12.0
2249.0,88120.12,7377.343333333332,5.0,6.0,15.0,4.0,6,11.0,7.48,2.0,1,534.85,31.04671249241622,221.64739298925488,0,164.97877677347282,305.10603619331033,527.6495203665502,1,1,0,0,0,0,0,1,1,4,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006069555965198414,133.7125,2.75,1,0.0,0.0,0.0,0.0,1,8010.919999999999,0.09855375410816135,11.0
44.0,29951.57,2254.964166666666,8.0,6.0,20.0,0.0,18,14.0,7.44,7.0,1,704.02,33.14556454678634,230.0,1,0.0,193.2679504358069,322.2284662308598,1,0,0,0,0,0,0,0,1,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02350527868822903,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,2139.397857142857,5.2272727272727275,14.0
46.0,61035.39,3118.399166666667,4.0,6.0,6.0,2.0,18,10.0,2.98,4.0,1,1338.69,28.946526501932567,386.0,1,52.82375399762832,140.33016591676923,538.9743300856023,1,0,0,0,0,0,0,0,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02193301296182428,669.345,5.0,1,0.0,0.0,1.0,0.0,1,6103.539,8.391304347826088,10.0
34.0,123085.88999999998,3118.399166666667,5.0,7.0,5.0,4.0,11,7.0,8.8,3.0,2,387.39,39.730613211535776,383.0,0,18651.0,172.65613452447326,721.5628985993643,2,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0031473144484717138,96.8475,1.75,1,0.0,1.0,0.0,0.0,1,17583.69857142857,11.264705882352942,12.0
48.0,22723.19,1679.5991666666666,5.0,7.0,6.0,4.0,25,14.0,9.47,6.0,1,379.73,30.762666517525503,295.0,0,51.947013705002696,95.73768119391356,290.27522176775045,1,0,0,0,0,0,0,0,1,1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.016711121985953557,94.9325,3.5,1,0.0,0.0,1.0,0.0,1,1623.0849999999998,6.145833333333333,12.0
20.0,104708.79,8717.7325,0.0,3.0,1.0,-100.0,1,14.0,10.1,8.0,2,223.31,39.32970543088847,240.0,0,41394.0,132.26938555613046,723.7589322160737,2,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021326767313422303,-2.2331,-0.14,1,1.0,0.0,0.0,0.0,1,7479.199285714285,12.0,3.0
37.0,28286.24,2273.186666666667,4.0,7.0,7.0,1.0,19,14.0,11.99,4.0,1,1406.94,29.46592733945879,352.0,0,17.43167231435214,182.2416727338424,317.64532161847217,1,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04973937858124657,1394.06,14.0,1,0.0,0.0,1.0,0.0,1,2020.4457142857143,9.513513513513514,11.0
27.0,42900.18,3515.015,6.0,7.0,16.0,5.0,24,21.0,8.91,10.0,0,1680.53,40.45271955309296,237.0,1,93.54253589729367,30.81971515698421,467.1392489457221,1,1,1,1,0,0,0,1,0,5,1,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03917302911083357,336.106,4.2,1,0.0,1.0,0.0,0.0,1,2042.8657142857144,8.777777777777779,13.0
18.0,15728.24,1061.6866666666667,7.0,6.0,31.0,2.0,42,17.0,8.59,7.0,0,2002.37,30.900826431341557,216.0,1,25.043488688572303,127.00592982055736,244.11924815753704,0,0,0,1,0,0,1,0,0,3,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12731049373610778,1001.185,8.5,1,0.0,0.0,0.0,0.0,1,925.1905882352941,12.0,13.0
28.0,37648.1,2426.630244682668,2.0,3.0,2.0,1.0,12,14.0,10.73,3.0,1,1044.27,30.89244165094956,370.0,0,361.3783131672174,46.38475487551607,465.7187706079322,2,1,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027737654755485668,1044.27,14.0,1,0.0,1.0,0.0,0.0,1,2689.15,13.214285714285714,5.0
23.0,87939.04,7343.253333333332,2.0,4.0,11.0,2.0,7,7.0,5.98,4.0,2,320.89,34.77573552736839,306.0,0,74.00774815976222,186.45679021431988,713.8607949592513,2,0,0,1,0,0,1,0,0,3,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036490050380354393,160.445,3.5,1,1.0,0.0,0.0,0.0,1,12562.72,13.304347826086957,6.0
31.0,16162.13,1208.8441666666663,8.0,5.0,22.0,3.0,15,15.0,20.07,16.0,0,4449.15,40.17096433711893,166.0,1,77.05169811477847,131.1583048832602,227.83294516447452,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.27528240399006815,1394.06,5.0,1,0.0,1.0,0.0,0.0,1,1077.4753333333333,5.354838709677419,13.0
38.0,7567.595,3118.399166666667,3.0,5.0,11.0,3.0,25,10.0,11.66,7.0,1,116.26,36.735167813388784,230.0,1,10.433871985960543,57.1976512137396,291.6673518002998,1,1,1,0,0,0,0,1,0,4,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015830901030996623,38.75333333333334,3.3333333333333335,1,0.0,0.0,1.0,0.0,1,734.3865,6.052631578947368,8.0
39.0,18610.89,1674.9075,6.0,8.0,22.0,5.0,52,15.0,8.52,8.0,0,1931.12,28.44946264480401,95.0,1,59.12080580059418,46.06374356408626,322.3062006353196,1,1,1,0,0,0,1,0,1,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1037629044070434,386.224,3.0,1,0.0,0.0,1.0,0.0,0,1240.7259999999999,2.4358974358974357,14.0
14.0,73823.84,6130.986666666668,7.0,6.0,30.0,6.0,52,11.0,18.39,6.0,1,1949.73,22.70176390654683,153.0,1,356.3654784840904,149.6832916939285,367.0498964886479,0,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.026410574145154197,324.955,1.8333333333333333,1,0.0,0.0,0.0,0.0,1,6711.258181818182,10.928571428571429,13.0
41.0,8973.16,762.7633333333333,6.0,8.0,16.0,5.0,22,14.0,0.52,10.0,0,1483.24,30.424410155824877,172.0,1,20.27801062498116,20.90429804517269,315.09402466317954,0,1,0,1,1,0,0,1,0,5,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16529739801808951,296.648,2.8,1,0.0,0.0,1.0,0.0,1,640.9399999999999,4.195121951219512,14.0
50.0,71825.98,6078.498333333332,4.0,4.0,9.0,3.0,1,10.0,11.97,2.0,1,153.08,26.62727630456808,206.0,0,168.50779735998614,41.59523510399956,637.7468008693476,2,0,1,1,0,0,0,1,0,4,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021312622535745425,51.02666666666667,3.3333333333333335,1,0.0,0.0,1.0,0.0,1,7182.598,4.12,8.0
22.0,43788.75,3394.0625,3.0,7.0,10.0,1.0,7,6.0,4.43,4.0,1,1427.84,29.225108454260464,343.0,1,23.44304387445748,57.61297633860653,498.350229786936,1,0,0,0,0,0,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.032607461962262,1394.06,6.0,1,1.0,0.0,0.0,0.0,1,7298.125,15.590909090909092,10.0
36.0,10299.565,712.2970833333335,5.0,9.0,28.0,2.0,27,16.0,8.5,8.0,1,1710.58,26.121967584032568,180.0,1,8.724970589613072,68.53376141100249,273.97097633271784,1,0,0,0,0,0,0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16608274232940903,855.29,8.0,1,0.0,0.0,1.0,0.0,1,643.7228125,5.0,14.0
29.0,85583.02,7366.918333333334,4.0,1.0,2.0,3.0,14,14.0,9.51,2.0,2,44.08,26.91627003650343,223.0,1,184.67647842121025,113.02255120336166,678.9928037087616,2,1,0,0,0,0,1,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005150554397355924,14.693333333333333,4.666666666666667,1,0.0,1.0,0.0,0.0,1,6113.072857142857,7.689655172413793,5.0
41.0,33606.82,3025.568333333333,7.0,5.0,19.0,0.0,25,11.0,4.36,2.0,1,1295.38,30.687509395139564,287.0,1,0.0,185.1419676153215,377.41486571801175,1,0,0,0,0,0,0,0,1,1,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.038545152442272135,343.13583333333327,3.4285714285714284,1,0.0,0.0,1.0,0.0,1,3055.1654545454544,7.0,12.0
45.0,9766.965,800.91375,8.0,10.0,20.0,6.0,32,14.0,4.86,8.0,0,2223.4,26.10049943615912,99.0,1,25.351707099797988,82.98061857377117,261.75904932643084,0,1,1,1,0,0,0,0,0,4,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22764492347418058,370.56666666666666,2.3333333333333335,1,0.0,0.0,1.0,0.0,0,697.6403571428572,2.2,18.0
17.0,47631.96,3640.3964637286745,5.0,4.0,17.0,5.0,6,18.0,18.91,8.0,1,1341.22,34.65806742577591,117.0,1,565.1074777341884,268.17049111955083,267.28856741758614,2,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028157984680873934,268.244,3.6,1,0.0,0.0,0.0,0.0,0,2646.22,6.882352941176471,9.0
18.0,60877.17,5218.0975,6.0,8.0,27.0,8.0,46,14.0,8.82,13.0,1,1300.13,29.02649753009607,221.64739298925488,1,272.80916948372084,46.4256138380274,442.5749666782518,0,0,0,0,0,0,0,0,1,1,1,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02135661036805752,162.51625,1.75,1,0.0,0.0,0.0,0.0,1,4348.369285714286,12.313744054958605,14.0
43.0,59479.26,4833.605,7.0,5.0,13.0,6.0,18,14.0,12.95,6.0,1,2189.62,25.892719811393377,131.0,1,166.1197570270867,461.23720951349463,146.0035334594187,1,0,1,1,1,1,0,0,1,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.036813168153067136,364.93666666666667,2.3333333333333335,1,0.0,0.0,1.0,0.0,1,4248.518571428572,3.046511627906977,12.0
